Date,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL
2006-05-31,39.672603607177734,5.364716529846191,13.18069076538086,,20.013803482055664,28.6299991607666,30.889999389648438,12.033618927001953,14.904342651367188,20.9339542388916,37.41973114013672,,31.290000915527344,18.202489852905273,44.07392501831055,7.389999866485596,,8.60402774810791,34.50476837158203,9.249333381652832
2006-06-01,40.07569122314453,5.507531642913818,13.341201782226562,,19.964027404785156,28.719999313354492,31.389999389648438,12.164419174194336,15.022178649902344,21.01795196533203,38.26796340942383,,32.099998474121094,18.433813095092773,45.55424880981445,7.449999809265137,,8.69156551361084,34.655311584472656,9.517992973327637
2006-06-02,40.20375061035156,5.358612537384033,13.313423156738281,,19.828948974609375,29.0,30.100000381469727,12.269058227539062,15.054030418395996,21.31194305419922,38.31410217285156,,31.34000015258789,18.486896514892578,46.2734375,7.789999961853027,,8.791611671447754,34.56751251220703,9.438886642456055
2006-06-05,39.33591842651367,5.16575288772583,13.106605529785156,,19.53033447265625,29.469999313354492,29.059999465942383,12.157880783081055,14.936192512512207,20.603944778442383,37.506290435791016,,30.260000228881836,18.103891372680664,46.6566162109375,7.570000171661377,,8.639044761657715,34.021793365478516,9.314506530761719
2006-06-06,39.00873947143555,5.125471591949463,13.035608291625977,,19.509014129638672,29.84000015258789,28.950000762939453,12.223282814025879,14.9266357421875,20.423952102661133,36.871578216552734,,30.440000534057617,17.993913650512695,46.142215728759766,7.690000057220459,,8.634045600891113,34.00298309326172,9.70132827758789
2006-06-07,38.098228454589844,5.157207489013672,13.239333152770996,,19.217510223388672,28.81999969482422,28.0,12.190585136413574,14.990334510803223,20.339948654174805,36.1214599609375,,30.100000381469727,17.633655548095703,46.18944549560547,7.849999904632568,,8.591519355773926,34.09706115722656,9.614760398864746
2006-06-08,38.76688766479492,5.213355541229248,13.325770378112793,,19.2246150970459,27.850000381469727,27.030000686645508,11.968221664428711,15.054030418395996,20.105953216552734,35.73483657836914,,29.719999313354492,17.497140884399414,46.08968734741211,7.929999828338623,,8.619030952453613,34.27898025512695,9.783666610717773
2006-06-09,38.207298278808594,5.308565616607666,13.273300170898438,,19.23884391784668,27.989999771118164,26.75,11.968221664428711,15.06676197052002,20.237947463989258,35.648292541503906,,30.0,17.33028793334961,46.49913787841797,7.659999847412109,,8.639044761657715,34.09706115722656,9.616251945495605
2006-06-12,38.01286697387695,5.248755931854248,13.186861991882324,,18.918907165527344,28.84000015258789,25.68000030517578,11.98129940032959,14.971223831176758,19.559953689575195,35.33670425415039,,28.5,16.91693115234375,45.46501922607422,7.449999809265137,,8.561508178710938,33.620361328125,9.49112606048584
2006-06-13,37.91801834106445,5.27683162689209,13.103519439697266,,18.485212326049805,28.979999542236328,24.389999389648438,11.778562545776367,14.933005332946777,18.869953155517578,34.22305679321289,,27.510000228881836,16.95689582824707,43.984710693359375,7.639999866485596,,8.448956489562988,33.137367248535156,9.615009307861328
2006-06-14,37.889583587646484,5.301243305206299,13.18069076538086,,18.470991134643555,28.56999969482422,25.110000610351562,11.687002182006836,14.6941499710083,19.151954650878906,35.10589599609375,,28.610000610351562,17.10154151916504,44.35740280151367,7.389999866485596,,8.333900451660156,33.46354293823242,9.56202220916748
2006-06-15,38.363792419433594,5.419644832611084,13.291813850402832,,18.648738861083984,28.959999084472656,26.110000610351562,11.490798950195312,15.041292190551758,20.0279483795166,36.08103942871094,,31.760000228881836,17.87801170349121,44.29964065551758,7.570000171661377,,8.491477012634277,33.80854034423828,9.726452827453613
2006-06-16,38.1788444519043,5.328096389770508,13.205385208129883,,18.328800201416016,29.1200008392334,25.639999389648438,11.44502067565918,14.796061515808105,20.00994300842285,36.06951141357422,,30.889999389648438,17.78285789489746,44.35740280151367,7.590000152587891,,8.486470222473145,33.563907623291016,9.718989372253418
2006-06-19,37.66670608520508,5.321993350982666,13.063389778137207,,18.470991134643555,28.780000686645508,24.950000762939453,11.059158325195312,14.751481056213379,19.415945053100586,35.532875061035156,,30.1299991607666,17.356552124023438,44.34688949584961,7.599999904632568,,8.35891342163086,33.43218994140625,9.655306816101074
2006-06-20,37.88484573364258,5.34274435043335,13.032522201538086,,18.691394805908203,29.530000686645508,24.8700008392334,11.261899948120117,14.636824607849121,19.307954788208008,36.04644012451172,,31.350000381469727,17.364173889160156,44.16317367553711,7.619999885559082,,8.331399917602539,33.33182907104492,9.63117790222168
2006-06-21,38.12667465209961,5.358612537384033,13.047952651977539,,19.40236473083496,29.8799991607666,25.420000076293945,11.47118091583252,14.67504596710205,19.5959529876709,36.51958465576172,,33.529998779296875,17.638229370117188,44.556880950927734,7.550000190734863,,8.443949699401855,33.47610092163086,10.003318786621094
2006-06-22,37.742591857910156,5.3744797706604,12.976960182189941,,19.08953857421875,30.790000915527344,25.3700008392334,11.451556205749512,14.6240873336792,19.36194610595703,36.35225296020508,,33.25,17.47835922241211,45.08707046508789,7.440000057220459,,8.363917350769043,33.26911163330078,9.949090003967285
2006-06-23,37.899070739746094,5.462368011474609,12.949174880981445,,19.26728057861328,30.600000381469727,25.139999389648438,11.28151798248291,14.439380645751953,18.713953018188477,36.57727813720703,,34.52000045776367,17.737178802490234,44.97682571411133,7.5,,8.38392448425293,33.187557220458984,10.0712308883667
